SeriesName;SeriesCode;CountryName;CountryCode;Year;Value
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Russian Federation;RUS;2005.0;253551975269.053
Gross domestic savings (current US$);NY.GDS.TOTL.CD;South Africa;ZAF;2005.0;47816740836.2556
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Brazil;BRA;2006.0;227325520479.934
Gross domestic savings (current US$);NY.GDS.TOTL.CD;China;CHN;2006.0;1305267421337.2
Gross domestic savings (current US$);NY.GDS.TOTL.CD;India;IND;2006.0;320511880604.206
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Russian Federation;RUS;2006.0;334945436912.949
Gross domestic savings (current US$);NY.GDS.TOTL.CD;South Africa;ZAF;2006.0;54311009377.5382
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Brazil;BRA;2007.0;295931312413.333
Gross domestic savings (current US$);NY.GDS.TOTL.CD;China;CHN;2007.0;1739799427145.58
Gross domestic savings (current US$);NY.GDS.TOTL.CD;India;IND;2007.0;418281683540.028
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Russian Federation;RUS;2007.0;440913232924.694
Gross domestic savings (current US$);NY.GDS.TOTL.CD;South Africa;ZAF;2007.0;61986402475.374
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Brazil;BRA;2008.0;363412057748.936
Gross domestic savings (current US$);NY.GDS.TOTL.CD;China;CHN;2008.0;2307559688653.99
Gross domestic savings (current US$);NY.GDS.TOTL.CD;India;IND;2008.0;393054354229.719
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Russian Federation;RUS;2008.0;552585379855.067
Gross domestic savings (current US$);NY.GDS.TOTL.CD;South Africa;ZAF;2008.0;61159395729.434
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Brazil;BRA;2009.0;306613310343.103
Gross domestic savings (current US$);NY.GDS.TOTL.CD;China;CHN;2009.0;2546755655413.24
Gross domestic savings (current US$);NY.GDS.TOTL.CD;India;IND;2009.0;437192614709.645
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Russian Federation;RUS;2009.0;300488291729.153
Gross domestic savings (current US$);NY.GDS.TOTL.CD;South Africa;ZAF;2009.0;61044289979.5839
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Brazil;BRA;2010.0;458569236016.371
Gross domestic savings (current US$);NY.GDS.TOTL.CD;China;CHN;2010.0;3109728046223.95
Gross domestic savings (current US$);NY.GDS.TOTL.CD;India;IND;2010.0;574192061044.023
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Russian Federation;RUS;2010.0;454227694042.064
Gross domestic savings (current US$);NY.GDS.TOTL.CD;South Africa;ZAF;2010.0;77891693438.2342
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Brazil;BRA;2011.0;550889526542.324
Gross domestic savings (current US$);NY.GDS.TOTL.CD;China;CHN;2011.0;3763721331111.97
Gross domestic savings (current US$);NY.GDS.TOTL.CD;India;IND;2011.0;596289583664.952
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Russian Federation;RUS;2011.0;654482460528.958
Gross domestic savings (current US$);NY.GDS.TOTL.CD;South Africa;ZAF;2011.0;85662112641.3353
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Brazil;BRA;2012.0;494468281193.999
Gross domestic savings (current US$);NY.GDS.TOTL.CD;China;CHN;2012.0;4168625335975.79
Gross domestic savings (current US$);NY.GDS.TOTL.CD;India;IND;2012.0;600473890744.379
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Russian Federation;RUS;2012.0;675425910673.869
Gross domestic savings (current US$);NY.GDS.TOTL.CD;South Africa;ZAF;2012.0;74424729302.4275
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Brazil;BRA;2013.0;479533880617.782
Gross domestic savings (current US$);NY.GDS.TOTL.CD;China;CHN;2013.0;4620864696512.15
Gross domestic savings (current US$);NY.GDS.TOTL.CD;India;IND;2013.0;595247914549.791
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Russian Federation;RUS;2013.0;645539323619.3
Gross domestic savings (current US$);NY.GDS.TOTL.CD;South Africa;ZAF;2013.0;69163569179.9134
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Brazil;BRA;2014.0;439300892477.688
Gross domestic savings (current US$);NY.GDS.TOTL.CD;China;CHN;2014.0;4973336362607.03
Gross domestic savings (current US$);NY.GDS.TOTL.CD;India;IND;2014.0;640926836175.822
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Russian Federation;RUS;2014.0;580905305616.209
Gross domestic savings (current US$);NY.GDS.TOTL.CD;South Africa;ZAF;2014.0;67497064955.1842
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Brazil;BRA;2015.0;293010911058.343
Gross domestic savings (current US$);NY.GDS.TOTL.CD;China;CHN;2015.0;5089321787006.02
Gross domestic savings (current US$);NY.GDS.TOTL.CD;India;IND;2015.0;642949590479.391
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Russian Federation;RUS;2015.0;402973856906.316
Gross domestic savings (current US$);NY.GDS.TOTL.CD;South Africa;ZAF;2015.0;62848784772.6007
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Brazil;BRA;2016.0;275985163119.755
Gross domestic savings (current US$);NY.GDS.TOTL.CD;China;CHN;2016.0;5050623559476.26
Gross domestic savings (current US$);NY.GDS.TOTL.CD;India;IND;2016.0;697530708986.343
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Russian Federation;RUS;2016.0;361155394230.784
Gross domestic savings (current US$);NY.GDS.TOTL.CD;South Africa;ZAF;2016.0;59036291199.826
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Brazil;BRA;2017.0;316620292034.844
Gross domestic savings (current US$);NY.GDS.TOTL.CD;China;CHN;2017.0;5555981442269.34
Gross domestic savings (current US$);NY.GDS.TOTL.CD;India;IND;2017.0;802022613214.48
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Russian Federation;RUS;2017.0;455132424223.726
Gross domestic savings (current US$);NY.GDS.TOTL.CD;South Africa;ZAF;2017.0;69792532055.3749
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Brazil;BRA;2018.0;286800534128.852
Gross domestic savings (current US$);NY.GDS.TOTL.CD;China;CHN;2018.0;6244651695769.35
Gross domestic savings (current US$);NY.GDS.TOTL.CD;India;IND;2018.0;802739570394.52
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Russian Federation;RUS;2018.0;550233691463.44
Gross domestic savings (current US$);NY.GDS.TOTL.CD;South Africa;ZAF;2018.0;69188221159.2954
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Brazil;BRA;2019.0;271937994169.096
Gross domestic savings (current US$);NY.GDS.TOTL.CD;China;CHN;2019.0;
Gross domestic savings (current US$);NY.GDS.TOTL.CD;India;IND;2019.0;804889174548.336
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Russian Federation;RUS;2019.0;532419285825.724
Gross domestic savings (current US$);NY.GDS.TOTL.CD;South Africa;ZAF;2019.0;64899122684.8648
